20.302083333333332,67.20208333333333,-3016.0
20.302083333333332,67.30208333333333,-2997.0
20.302083333333332,67.40208333333334,-2997.0
20.302083333333332,67.50208333333333,-3051.0
20.302083333333332,67.60208333333333,-3027.0
20.302083333333332,67.70208333333333,-2997.0
20.302083333333332,67.80208333333333,-3055.0
20.302083333333332,67.90208333333334,-2946.0
20.302083333333332,68.00208333333333,-2952.0
20.302083333333332,68.10208333333333,-2996.0
20.302083333333332,68.20208333333333,-2936.0
20.302083333333332,68.30208333333333,-3023.0
20.302083333333332,68.40208333333334,-3157.0
20.302083333333332,68.50208333333333,-3019.0
20.302083333333332,68.60208333333333,-3048.0
20.302083333333332,68.70208333333333,-3062.0
20.302083333333332,68.80208333333333,-2756.0
20.302083333333332,68.90208333333334,-2467.0
20.302083333333332,69.00208333333333,-1977.0
20.302083333333332,69.10208333333333,-1258.0
20.302083333333332,69.20208333333333,-950.0
20.302083333333332,69.30208333333333,-611.0
20.302083333333332,69.40208333333334,-233.0
20.302083333333332,69.50208333333333,-111.0
20.302083333333332,69.60208333333333,-85.0
20.302083333333332,69.70208333333333,-94.0
20.302083333333332,69.80208333333333,-73.0
20.302083333333332,69.90208333333334,-78.0
20.302083333333332,70.00208333333333,-89.0
20.302083333333332,70.10208333333333,-68.0
20.302083333333332,70.20208333333333,-75.0
20.302083333333332,70.30208333333333,-76.0
20.302083333333332,70.40208333333334,-84.0
20.302083333333332,70.50208333333333,-85.0
20.302083333333332,70.60208333333333,-79.0
20.302083333333332,70.70208333333333,-72.0
20.302083333333332,70.80208333333333,-75.0
20.302083333333332,70.90208333333334,-58.0
20.302083333333332,71.00208333333333,-51.0
20.302083333333332,71.10208333333333,-44.0
20.302083333333332,71.20208333333333,-35.0
20.302083333333332,71.30208333333333,-31.0
20.302083333333332,71.40208333333334,-31.0
20.302083333333332,71.50208333333333,-30.0
20.302083333333332,71.60208333333333,-28.0
20.302083333333332,71.70208333333333,-26.0
20.302083333333332,71.80208333333333,-25.0
20.302083333333332,71.90208333333334,-23.0
20.302083333333332,72.00208333333333,-27.0
20.302083333333332,72.10208333333333,-21.0
20.302083333333332,72.20208333333333,-30.0
20.302083333333332,72.30208333333333,-30.0
20.302083333333332,72.40208333333334,-32.0
20.302083333333332,72.50208333333333,-42.0
20.302083333333332,72.60208333333333,-27.0
20.302083333333332,72.70208333333333,-12.0
20.302083333333332,72.80208333333333,17.8312
20.302083333333332,72.90208333333334,22.58729
20.302083333333332,73.00208333333333,38.16169
20.302083333333332,73.10208333333333,109.819954
20.302083333333332,73.20208333333333,195.21333
20.402083333333334,67.20208333333333,-2982.0
20.402083333333334,67.30208333333333,-3036.0
20.402083333333334,67.40208333333334,-3046.0
20.402083333333334,67.50208333333333,-3001.0
20.402083333333334,67.60208333333333,-2994.0
20.402083333333334,67.70208333333333,-3006.0
20.402083333333334,67.80208333333333,-3033.0
20.402083333333334,67.90208333333334,-2999.0
20.402083333333334,68.00208333333333,-3024.0
