32.40208333333333,75.40208333333334,324.4132
32.40208333333333,75.50208333333333,375.99054
32.40208333333333,75.60208333333334,488.11746
32.40208333333333,75.70208333333333,383.07684
32.40208333333333,75.80208333333333,725.9645
32.40208333333333,75.90208333333334,636.91766
32.40208333333333,76.00208333333333,880.60095
32.40208333333333,76.10208333333334,2266.0466
32.40208333333333,76.20208333333333,3311.6433
32.40208333333333,76.30208333333333,2734.7852
32.40208333333333,76.40208333333334,2484.4875
32.40208333333333,76.50208333333333,2346.2507
32.40208333333333,76.60208333333334,4037.6167
32.40208333333333,76.70208333333333,4170.5728
32.40208333333333,76.80208333333333,5009.8564
32.40208333333333,76.90208333333334,4410.0674
32.40208333333333,77.00208333333333,4613.767
32.40208333333333,77.10208333333334,4483.7573
32.40208333333333,77.20208333333333,4875.818
32.40208333333333,77.30208333333333,4093.9395
32.40208333333333,77.40208333333334,5217.4233
32.40208333333333,77.50208333333333,4818.5312
32.40208333333333,77.60208333333334,4357.8833
32.40208333333333,77.70208333333333,5359.4473
32.40208333333333,77.80208333333333,5213.496
32.40208333333333,77.90208333333334,5077.3433
32.40208333333333,78.00208333333333,4777.373
32.40208333333333,78.10208333333334,5593.327
32.40208333333333,78.20208333333333,5808.403
32.40208333333333,78.30208333333333,4968.606
32.40208333333333,78.40208333333334,4912.8643
32.40208333333333,78.50208333333333,4977.8696
32.40208333333333,78.60208333333334,5187.551
32.40208333333333,78.70208333333333,4993.522
32.40208333333333,78.80208333333333,5266.554
32.40208333333333,78.90208333333334,5590.797
32.40208333333333,79.00208333333333,5431.9087
32.40208333333333,79.10208333333333,5771.1543
32.40208333333333,79.20208333333333,5280.5317
32.40208333333333,79.30208333333333,4762.676
32.40208333333333,79.40208333333334,5566.658
32.40208333333333,79.50208333333333,5740.2417
32.40208333333333,79.60208333333333,5785.1343
32.50208333333333,75.40208333333334,566.2902
32.50208333333333,75.50208333333333,735.5012
32.50208333333333,75.60208333333334,835.4755
32.50208333333333,75.70208333333333,517.5
32.50208333333333,75.80208333333333,555.08997
32.50208333333333,75.90208333333334,817.9996
32.50208333333333,76.00208333333333,2288.2341
32.50208333333333,76.10208333333334,1996.4692
32.50208333333333,76.20208333333333,2178.3635
32.50208333333333,76.30208333333333,2676.6216
32.50208333333333,76.40208333333334,3332.3635
32.50208333333333,76.50208333333333,2635.0967
32.50208333333333,76.60208333333334,3754.5095
32.50208333333333,76.70208333333333,3950.8853
32.50208333333333,76.80208333333333,4114.1597
32.50208333333333,76.90208333333334,4563.0664
32.50208333333333,77.00208333333333,3000.9202
